State,Agency Type,Agency Name,Population1,"Total Offenses","Crimes Against Persons","Crimes Against Property","Crimes Against Society","Assault Offenses","Aggravated Assault","Simple Assault",Intimidation,"Homicide Offenses","Murder and Nonnegligent Manslaughter","Negligent Man- 1slaughter","Justifiable Homicide","Human Trafficking Offenses","Commercial Sex Acts","Involuntary Servitude","Kidnapping/ Abduction","Sex Offenses",Rape,Sodomy,"Sexual Assault With an Object",Fondling,Incest,"Statutory Rape",Arson,Bribery,"Burglary/ Breaking & Entering","Counter- feiting/ Forgery","Destruction/ Damage/ Vandalism of Property","Embezzle- ment","Extortion/ Blackmail","Fraud Offenses","False Pretenses/ Swindle/ Confidence Game","Credit Card/ Automated Teller Machine Fraud","Imper- sonation","Welfare Fraud","Wire Fraud","Identity  Theft","Hacking/ Computer  Invasion","Larceny/ Theft Offenses","Pocket- picking","Purse- snatching","Shop- lifting","Theft From Building","Theft From Coin Op- erated Machine or Device","Theft from Motor Vehicle","Theft of  Motor  Vehicle Parts or Acces- sories","All Other Larceny","Motor Vehicle Theft",Robbery,"Stolen Property Offenses","Animal  Cruelty","Drug/ Narcotic Offenses","Drug/ Narcotic Violations","Drug Equipment Violations","Gambling Offenses","Betting/ Wagering","Operating/ Promoting/ Assisting Gambling","Gambling Equipment Violations","Sports Tampering","Por- nography/ Obscene Material","Pros- titution Offenses","Pros- titution","Assisting or Promoting Prostitution","Purchasing Prostitution","Weapon Law Violations"
KENTUCKY,Cities,Liberty,"2,105",42,5,19,18,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,2,3,0,3,0,18,11,7,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Livingston,217,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,London,"8,008",691,48,452,191,46,11,20,15,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,29,63,43,9,0,37,1,28,1,0,0,7,0,199,0,0,86,0,0,31,0,82,50,7,14,0,177,132,45,0,0,0,0,0,0,0,0,0,0,14
KENTUCKY,Cities,Louisa,"2,405",118,4,53,61,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,0,0,2,0,1,0,0,0,1,0,25,0,0,10,0,0,3,0,12,7,1,3,0,61,38,23,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Ludlow,"4,502",293,106,126,61,97,2,65,30,0,0,0,0,0,0,0,2,7,3,1,0,3,0,0,1,0,17,1,33,0,2,8,1,2,0,0,0,5,0,53,0,1,9,5,0,9,2,27,5,3,3,0,57,37,20,0,0,0,0,0,0,1,1,0,0,3
KENTUCKY,Cities,Madisonville2,"18,959",,291,,586,259,20,138,101,0,0,0,0,0,0,0,17,15,8,3,0,4,0,0,7,1,,50,61,20,0,40,10,14,1,0,0,14,1,172,0,0,58,1,0,18,0,95,35,9,33,1,533,341,192,0,0,0,0,0,2,0,0,0,0,50
KENTUCKY,Cities,Manchester,"1,343",108,24,25,59,24,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,3,2,0,0,0,0,1,0,9,0,0,2,0,0,1,0,6,4,2,2,0,51,34,17,0,0,0,0,0,0,0,0,0,0,8
KENTUCKY,Cities,Marion,"2,916",223,40,109,74,29,1,17,11,0,0,0,0,0,0,0,4,7,5,1,0,1,0,0,0,0,22,5,18,3,0,5,0,2,0,0,0,3,0,50,0,0,15,5,0,6,0,24,1,0,5,0,70,39,31,0,0,0,0,0,0,0,0,0,0,4
KENTUCKY,Cities,Martin,562,36,2,5,29,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28,18,10,0,0,0,0,0,0,0,0,0,0,1
KENTUCKY,Cities,Mayfield,"9,819","1,159",266,669,224,247,22,167,58,1,0,1,0,0,0,0,9,9,2,1,0,4,0,2,1,0,88,26,121,14,0,20,2,7,0,0,0,11,0,359,0,0,94,3,0,59,1,202,20,10,10,1,204,121,83,0,0,0,0,0,1,2,2,0,0,16
KENTUCKY,Cities,Maysville,"8,770",716,158,398,160,148,9,81,58,0,0,0,0,0,0,0,1,9,3,2,0,3,0,1,0,0,47,22,64,4,0,15,0,9,0,0,0,6,0,216,0,1,79,1,0,21,1,113,19,5,6,1,155,93,62,0,0,0,0,0,0,0,0,0,0,4
KENTUCKY,Cities,Middlesboro,"9,360","1,203",68,575,560,65,6,34,25,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,47,17,52,7,0,51,9,22,1,0,0,19,0,355,0,0,185,0,0,22,2,146,31,4,10,3,527,413,114,0,0,0,0,0,0,0,0,0,0,30
KENTUCKY,Cities,Millersburg,796,26,3,23,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,2,2,0,0,0,0,0,0,9,0,0,2,1,0,1,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Monticello,"6,101",173,35,99,39,30,4,18,8,0,0,0,0,0,0,0,3,2,1,0,0,1,0,0,2,0,24,4,7,1,0,3,0,1,0,0,0,2,0,44,0,1,11,0,0,3,1,28,11,1,2,0,37,24,13,0,0,0,0,0,0,0,0,0,0,2
KENTUCKY,Cities,Morehead,"7,869",388,71,216,101,70,3,43,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,12,17,1,0,7,2,3,1,0,0,1,0,148,0,0,91,0,0,14,0,43,11,0,5,0,97,62,35,0,0,0,0,0,0,0,0,0,0,4
KENTUCKY,Cities,Morganfield,"3,454",83,17,33,33,16,0,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,2,1,2,0,1,0,0,0,0,0,0,1,12,0,0,5,0,0,0,0,7,1,0,3,0,30,17,13,0,0,0,0,0,0,0,0,0,0,3
KENTUCKY,Cities,Morgantown,"2,425",53,5,25,23,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,3,0,1,0,0,0,1,1,7,0,0,1,1,0,3,0,2,0,0,1,1,21,12,9,0,0,0,0,0,0,0,0,0,0,1
KENTUCKY,Cities,Mount Sterling,"7,253",718,90,395,233,83,6,52,25,0,0,0,0,0,0,0,3,4,2,1,0,1,0,0,3,0,33,24,52,5,0,30,7,8,0,0,0,15,0,222,0,1,135,4,0,15,1,66,17,5,4,0,227,189,38,1,0,1,0,0,0,0,0,0,0,5
KENTUCKY,Cities,Mount Vernon,"2,437",155,25,38,92,23,3,9,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,5,1,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,4,0,5,6,1,3,0,89,47,42,0,0,0,0,0,0,0,0,0,0,3
KENTUCKY,Cities,Mount Washington,"14,704",448,103,235,110,92,7,26,59,0,0,0,0,0,0,0,6,5,1,2,0,2,0,0,2,0,29,7,38,5,0,28,7,8,0,0,0,8,5,94,0,0,7,1,0,24,1,61,20,2,10,1,99,63,36,0,0,0,0,0,2,0,0,0,0,8
KENTUCKY,Cities,Muldraugh,984,59,16,22,21,16,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,1,0,12,0,0,0,0,0,2,0,10,2,1,1,0,18,10,8,0,0,0,0,0,0,0,0,0,0,3
KENTUCKY,Cities,Munfordville,"1,651",40,10,24,6,10,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,4,7,0,2,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Murray2,"19,402",,221,,215,195,12,135,48,0,0,0,0,0,0,0,7,19,7,2,0,8,0,2,0,1,,23,93,14,1,45,4,34,0,0,0,7,0,429,0,0,93,5,0,58,3,270,23,2,12,1,200,124,76,0,0,0,0,0,3,0,0,0,0,11
KENTUCKY,Cities,Newport,"14,972","1,305",214,903,188,190,14,141,35,1,1,0,0,0,0,0,5,18,4,4,0,9,0,1,0,0,71,27,155,21,0,51,3,30,0,0,0,17,1,465,1,4,127,20,0,68,3,242,49,23,41,0,176,119,57,0,0,0,0,0,3,0,0,0,0,9
KENTUCKY,Cities,Nicholasville,"30,922","2,172",379,"1,299",494,341,31,215,95,0,0,0,0,0,0,0,6,32,8,5,0,18,0,1,6,1,133,67,169,26,1,118,7,75,1,0,0,34,1,646,1,0,186,1,0,93,4,361,49,18,65,1,465,340,125,0,0,0,0,0,5,0,0,0,0,23
KENTUCKY,Cities,Northfield,"1,061",14,4,10,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Oak Grove,"7,232",774,193,477,104,177,18,89,70,0,0,0,0,0,0,0,5,11,6,0,0,5,0,0,0,1,44,15,88,5,0,39,3,13,1,0,0,6,16,234,1,3,94,5,0,22,1,108,31,6,14,4,88,45,43,0,0,0,0,0,0,0,0,0,0,12
KENTUCKY,Cities,Olive Hill,"1,569",42,5,28,9,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,6,1,0,3,0,3,0,0,0,0,0,8,0,0,2,0,0,1,0,5,4,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Owensboro,"59,686","6,805","1,348","3,853","1,604","1,256",57,855,344,3,2,1,0,0,0,0,10,79,28,18,0,31,0,2,9,3,449,89,761,41,0,116,22,59,2,0,0,32,1,"2,029",0,0,628,235,14,355,39,758,245,59,52,0,"1,520",932,588,0,0,0,0,0,9,0,0,0,0,75
KENTUCKY,Cities,Owenton,"1,541",13,1,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Owingsville,"1,575",88,17,25,46,16,0,10,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,7,5,0,0,1,0,0,0,0,0,1,0,6,0,1,1,0,0,0,0,4,1,0,2,0,46,24,22,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Paducah2,"24,933",,847,,716,784,41,519,224,2,2,0,0,1,1,0,12,48,20,11,0,14,1,2,10,0,,64,344,51,1,107,15,73,2,0,0,17,0,"1,072",1,2,434,0,0,145,4,486,79,24,42,0,651,432,219,0,0,0,0,0,5,5,4,1,0,55
KENTUCKY,Cities,Paintsville,"4,061",189,40,36,113,38,9,7,22,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,5,2,3,3,0,2,0,0,0,0,0,2,0,17,0,0,4,0,0,3,0,10,4,0,0,0,113,65,48,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Paris,"9,809",616,160,312,144,150,8,84,58,0,0,0,0,0,0,0,5,5,2,0,0,3,0,0,1,0,42,13,42,8,0,21,4,11,0,0,0,5,1,166,0,1,58,4,0,8,1,94,9,3,7,0,127,94,33,0,0,0,0,0,0,1,1,0,0,16
KENTUCKY,Cities,Park Hills,"2,982",75,16,39,20,14,1,13,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,0,9,1,0,4,0,2,0,0,0,2,0,15,0,0,0,6,0,4,2,3,4,0,2,0,19,12,7,0,0,0,0,0,0,0,0,0,0,1
KENTUCKY,Cities,Pikeville,"6,641",896,83,414,399,71,5,50,16,0,0,0,0,0,0,0,2,10,3,4,0,3,0,0,1,0,50,3,37,11,0,22,1,8,1,0,0,12,0,273,0,0,174,0,0,6,1,92,6,0,11,1,374,294,80,1,0,1,0,0,1,0,0,0,0,22
KENTUCKY,Cities,Pineville,"1,716",105,5,44,56,3,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,13,1,5,0,0,7,3,3,0,0,0,1,0,16,0,0,1,0,0,1,0,14,1,1,0,1,51,33,18,0,0,0,0,0,1,0,0,0,0,3
KENTUCKY,Cities,Pioneer Village,"2,914",45,10,33,2,10,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,0,3,1,0,0,0,0,2,0,14,0,0,1,2,0,5,0,6,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
KENTUCKY,Cities,Powderly,736,5,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Prestonsburg,"3,404",148,14,43,91,14,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0,5,0,1,1,0,0,3,0,16,0,0,1,0,0,0,0,15,5,0,5,0,84,63,21,0,0,0,0,0,1,0,0,0,0,6
KENTUCKY,Cities,Princeton,"6,075",705,153,405,147,138,4,97,37,0,0,0,0,0,0,0,1,14,2,1,0,11,0,0,0,0,96,32,59,6,0,14,1,7,0,0,0,6,0,162,0,0,51,0,0,27,3,81,13,3,20,0,131,86,45,0,0,0,0,0,1,0,0,0,0,15
KENTUCKY,Cities,Prospect,"4,956",71,7,62,2,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,8,1,6,0,0,0,1,0,37,1,0,13,0,1,7,0,15,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Providence,"2,994",52,15,28,9,15,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1,0,2,0,0,0,0,0,2,0,14,0,0,2,0,0,0,0,12,1,0,1,0,8,4,4,0,0,0,0,0,0,0,0,0,0,1
KENTUCKY,Cities,Raceland,"2,347",11,1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Radcliff2,"22,576",,503,,418,442,29,289,124,1,1,0,0,0,0,0,14,46,21,10,0,14,1,0,5,3,,45,94,18,0,81,11,32,1,0,0,37,0,641,0,0,214,41,1,107,7,271,59,25,26,1,372,209,163,0,0,0,0,0,3,0,0,0,0,42
KENTUCKY,Cities,Richmond,"35,952","2,703",416,"1,573",714,367,30,217,120,1,1,0,0,0,0,0,13,35,12,6,0,16,0,1,1,0,186,79,180,23,0,113,5,65,2,0,0,41,0,822,0,0,285,5,0,135,5,392,84,17,68,3,670,455,215,0,0,0,0,0,5,0,0,0,0,36
KENTUCKY,Cities,Russell,"3,203",140,16,109,15,13,2,6,5,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,12,5,9,8,0,11,1,7,0,0,0,2,1,54,1,0,23,7,0,6,1,16,3,1,6,1,11,6,5,0,0,0,0,0,1,0,0,0,0,2
KENTUCKY,Cities,Russell Springs,"2,588",313,94,117,102,86,1,31,54,1,1,0,0,0,0,0,0,7,4,0,0,2,0,1,0,0,13,8,16,3,0,6,0,4,0,0,0,2,0,54,0,1,22,0,0,5,0,26,11,2,4,2,95,57,38,0,0,0,0,0,1,0,0,0,0,4
KENTUCKY,Cities,Russellville,"7,088",547,115,314,118,102,7,74,21,0,0,0,0,2,2,0,1,10,4,2,0,4,0,0,2,1,53,12,58,4,0,10,0,7,0,0,0,3,0,159,0,0,42,0,0,11,0,106,6,4,5,1,105,62,43,0,0,0,0,0,4,2,0,2,0,6
KENTUCKY,Cities,Salyersville,"1,745",32,5,5,22,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,20,13,7,0,0,0,0,0,0,0,0,0,0,2
KENTUCKY,Cities,Science Hill,696,11,1,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,1
KENTUCKY,Cities,Scottsville,"4,478",454,91,233,130,83,3,40,40,0,0,0,0,0,0,0,4,4,0,2,0,1,0,1,0,0,52,17,27,5,0,11,3,1,0,0,0,7,0,111,1,1,19,0,0,16,1,73,6,1,3,1,117,72,45,0,0,0,0,0,2,0,0,0,0,10
KENTUCKY,Cities,Sebree,"1,535",3,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Shelbyville,"16,138",680,148,432,100,127,8,71,48,2,2,0,0,0,0,0,7,12,4,1,0,6,0,1,0,1,54,22,78,7,0,27,2,7,2,0,0,15,1,202,1,0,18,0,0,65,3,115,25,5,11,1,90,58,32,0,0,0,0,0,0,0,0,0,0,9
KENTUCKY,Cities,Shepherdsville,"12,391",620,124,456,40,104,11,58,35,0,0,0,0,0,0,0,1,19,5,4,0,9,0,1,1,0,48,51,53,10,1,30,2,22,1,0,0,2,3,172,0,2,17,6,0,35,2,110,49,7,34,0,29,18,11,0,0,0,0,0,9,0,0,0,0,2
KENTUCKY,Cities,Shively,"15,876","1,151",195,926,30,183,26,79,78,1,1,0,0,0,0,0,4,7,1,4,0,2,0,0,0,0,88,17,143,14,0,40,9,22,0,0,0,9,0,390,2,2,79,1,0,61,10,235,113,24,97,0,20,11,9,0,0,0,0,0,2,0,0,0,0,8
KENTUCKY,Cities,Simpsonville,"2,871",144,13,121,10,13,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,0,11,1,9,0,0,0,1,0,89,0,2,48,0,0,9,1,29,3,1,2,0,9,6,3,0,0,0,0,0,1,0,0,0,0,0
KENTUCKY,Cities,Somerset,"11,453",973,161,490,322,139,9,67,63,1,1,0,0,0,0,0,5,16,6,5,0,5,0,0,2,0,55,19,59,11,0,76,7,23,0,0,0,28,18,187,0,0,58,2,0,12,1,114,51,12,18,1,293,194,99,0,0,0,0,0,0,0,0,0,0,28
KENTUCKY,Cities,Southgate,"3,908",133,41,59,33,38,3,29,6,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,8,2,10,0,0,1,0,1,0,0,0,0,0,31,0,0,2,4,0,3,0,22,3,2,2,0,31,18,13,0,0,0,0,0,1,0,0,0,0,1
KENTUCKY,Cities,Springfield,"3,157",81,19,28,34,18,2,7,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,8,3,0,2,0,31,20,11,0,0,0,0,0,0,0,0,0,0,3
KENTUCKY,Cities,Stamping Ground,782,8,2,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Stanford,"3,617",179,30,56,93,27,2,21,4,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,18,4,4,0,0,2,0,0,0,0,0,1,1,11,0,0,5,1,0,2,0,3,9,0,7,0,87,58,29,0,0,0,0,0,0,1,1,0,0,5
KENTUCKY,Cities,Stanton,"2,642",182,18,123,41,13,1,9,3,0,0,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,26,7,10,1,0,4,0,3,0,0,0,1,0,63,0,0,17,3,0,6,0,37,5,0,7,1,37,17,20,0,0,0,0,0,0,0,0,0,0,3
KENTUCKY,Cities,St. Matthews2,"18,228",,197,,188,187,15,99,73,0,0,0,0,0,0,0,0,10,2,1,0,7,0,0,0,1,,32,122,30,0,97,2,77,0,0,0,12,6,751,8,10,344,34,0,134,1,220,82,21,21,0,175,103,72,0,0,0,0,0,0,0,0,0,0,13
KENTUCKY,Cities,Taylor Mill,"6,781",214,60,90,64,57,1,34,22,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,6,5,21,2,0,6,1,1,0,0,0,4,0,40,0,0,1,0,0,7,1,31,8,1,1,0,62,40,22,0,0,0,0,0,1,0,0,0,0,1
KENTUCKY,Cities,Taylorsville,"1,262",48,9,33,6,6,0,5,1,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,5,4,6,1,0,7,0,3,0,0,0,3,1,8,0,0,1,0,0,0,0,7,2,0,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,1
KENTUCKY,Cities,Tompkinsville,"2,267",80,13,7,60,12,3,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,58,32,26,0,0,0,0,0,0,1,0,1,0,1
KENTUCKY,Cities,Trenton,374,5,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KENTUCKY,Cities,Uniontown,943,52,9,39,4,8,2,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,1,3,0,0,1,1,0,0,0,0,0,0,24,0,0,1,2,0,8,0,13,1,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Vanceburg,"1,403",70,4,14,52,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,52,47,5,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Versailles,"26,552","1,282",252,644,386,229,11,145,73,0,0,0,0,0,0,0,2,21,7,4,0,10,0,0,2,0,92,26,128,16,1,39,2,22,0,0,0,14,1,295,1,2,34,4,1,46,7,200,28,6,11,0,366,237,129,0,0,0,0,0,4,0,0,0,0,16
KENTUCKY,Cities,Villa Hills,"7,455",219,38,73,108,36,0,30,6,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,9,3,20,5,0,3,0,1,0,0,0,2,0,29,0,0,2,2,0,9,0,16,3,1,0,0,105,62,43,0,0,0,0,0,1,0,0,0,0,2
KENTUCKY,Cities,Vine Grove,"6,237",188,35,95,58,29,0,17,12,0,0,0,0,0,0,0,3,3,1,1,0,0,0,1,0,0,15,6,11,1,0,5,0,4,0,0,0,1,0,41,0,1,5,0,0,7,0,28,7,1,8,0,50,27,23,0,0,0,0,0,1,0,0,0,0,7
KENTUCKY,Cities,Warsaw,"1,693",7,4,3,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,West Buechel,"1,287",120,11,101,8,11,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,1,0,8,1,6,0,0,0,1,0,60,2,2,7,0,0,12,3,34,15,3,2,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,West Liberty,"3,342",25,3,17,5,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,5,1,0,3,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1
KENTUCKY,Cities,West Point,858,83,7,22,54,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,2,0,0,0,0,1,0,8,0,0,0,0,0,3,1,4,0,0,7,0,50,26,24,0,0,0,0,0,0,0,0,0,0,4
KENTUCKY,Cities,Whitesburg,"1,885",8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Wilder,"3,068",141,22,64,55,19,5,10,4,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2,5,5,0,6,0,4,0,0,0,1,1,28,0,0,1,0,0,8,1,18,8,0,6,0,53,33,20,0,0,0,0,0,1,0,0,0,0,1
KENTUCKY,Cities,Williamsburg,"5,299",263,29,97,137,24,5,5,14,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,13,18,13,2,0,3,0,2,0,0,0,1,0,28,0,0,3,0,0,6,2,17,5,2,11,0,126,86,40,0,0,0,0,0,1,0,0,0,0,10
KENTUCKY,Cities,Williamstown,"3,932",75,19,37,19,19,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,1,1,10,6,0,1,0,19,10,9,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Wilmore,"6,406",145,31,97,17,25,1,20,4,0,0,0,0,0,0,0,0,6,2,0,0,4,0,0,0,0,8,3,21,1,1,9,0,4,1,0,0,4,0,46,0,0,10,0,0,6,0,30,2,1,5,0,17,12,5,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Woodburn,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Cities,Worthington,"1,519",24,2,13,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0
KENTUCKY,Universities and Colleges,Eastern Kentucky University,"19,517",318,63,193,62,50,0,23,27,0,0,0,0,0,0,0,6,7,5,0,0,2,0,0,2,0,27,2,43,1,0,3,1,2,0,0,0,0,0,104,0,0,2,33,0,28,1,40,6,1,4,0,61,31,30,0,0,0,0,0,0,0,0,0,0,1
KENTUCKY,Universities and Colleges,Murray State University,"11,950",145,21,80,44,16,1,9,6,0,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,0,8,1,21,2,1,2,0,1,0,0,0,0,1,42,0,0,1,11,0,8,0,22,0,0,3,0,39,22,17,0,0,0,0,0,1,0,0,0,0,4
